"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"EPSY","522","Internship in Early Childhood","2621","Educational Psychology","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banzer, David A","16"
"FIN","320","Managerial Finance","2691","Finance","42","42","23","11","12","0","0","0","0","0","0","0","0","0","0","6","Badoer, Dominique","136"
"FIN","412","Portfolio Management","2691","Finance","4","2","3","2","3","0","0","0","0","0","0","0","0","0","0","1","Chen, Hsiu-Lang","15"
"FIN","414","Financial Plan Development","2691","Finance","33","15","12","2","3","0","0","0","0","0","0","0","0","0","0","1","Fuzesi, Barbara","66"
"FR","103","Intermediate French I","2943","French and Francophone Studies","26","13","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Chidlow, Angela","45"
"GAMD","200","Art & Science of Medicine","2649","Administration","0","0","0","0","0","0","0","45","0","0","0","0","0","0","0","0","Chambers, Donald Arthur","45"
"GC","509","Advanced Pronunciation","2480","Graduate Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Gomes da Silva, Mirella","11"
"GKM","101","Elem Modern Greek I","2349","Classics & Mediterran Studies","10","1","3","1","0","0","0","0","0","0","0","0","0","0","0","3","Tzirides, Anastasia Olga","18"
"GWS","203","Introduction to LGBTQ Studies","2369","Gender and Women's Studies","16","9","1","2","0","0","0","0","0","0","0","0","0","0","0","1","Brown, Deziree","29"
"HIST","204","Greek Art & Archaeology","2349","Classics & Mediterran Studies","5","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","Ros, Karen E","11"
"HIST","278","Middle East since 1258","2316","History","5","5","3","0","3","0","0","0","0","0","0","0","0","0","0","0","Cuyler, Zachary","16"
"HN","202","Culture and Food","2960","Kinesiology and Nutrition","866","68","32","7","18","0","0","0","2","0","0","0","0","0","0","7","Fantuzzi, Giamila","1000"
"HN","302","Nutritional Assessment","2960","Kinesiology and Nutrition","42","15","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Cienfuegos Muzard, Sofia","62"
"HN","560","Adv Public Health Nutrition","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","2","Fresco, Trina Marie","22"
"HON","121","Hon Core Ind & Soc / Creat Art","2310","Honors College","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lipsmeyer, Thomas A","24"
"HON","201","Honors Seminar","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Hayek, Philip Wesley","18"
"HON","225","Honors Research","2310","Honors College","0","0","0","0","0","0","0","20","0","0","0","0","0","33","0","0","DeBoer, Celia Annette","53"
"HON","301","Foundations for the Future","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Amiri, Leila","19"
"HPA","495","MHA Preceptorship","2399","Health Policy & Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","Andersen, Adam M","24"
"HPA","496","MHA Capstone I","2399","Health Policy & Administration","14","3","0","0","0","0","0","0","7","0","0","0","0","0","0","0","Andersen, Adam M","24"
"IDS","200","Intro Mgmt Info System","2672","Information/Decision Sciences","75","15","11","11","4","0","0","0","1","0","0","0","0","0","0","1","Hosseinioun, Seyed Mohamad","118"
"IDS","270","Business Statistics I","2672","Information/Decision Sciences","89","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Sclove, Stanley L","100"
"IDS","413","Internet Tech and Mgmt","2672","Information/Decision Sciences","11","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Rezaei, Hamed","17"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","22","13","7","7","6","0","0","0","0","0","0","0","0","0","0","8","Brezinsky, Kenneth","63"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","19","20","20","15","8","0","0","0","0","0","0","0","0","0","0","7","Li, Lin","89"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","29","40","21","8","4","0","0","0","0","0","0","0","0","0","0","2","Nicolsen, Brynne E","104"
"IE","461","Safety Engineering","2323","Mechanical & Industrial Engr","41","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Quintin Levurn","50"
"INST","106","World since 1400","2316","History","4","4","3","1","2","0","0","0","0","0","0","0","0","0","0","1","Hoppe, Kirk A","15"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","11","0","0","0","0","0","6","0","0","Peterson, Caryn Elizabeth","17"
"IPHS","699","Research PH Sciences-DrPH","2592","School of Public Health","0","0","0","0","0","0","0","0","2","0","0","0","0","18","0","0","Petros, Michael Peter","20"
"JD","400","U.S. Trademark Law","2984","UIC Law","11","20","8","1","0","0","0","0","0","0","0","0","0","0","0","0","Aparicio, Jose Javier","40"
"JD","401","Exp Learning","2984","UIC Law","55","5","0","0","0","0","0","0","0","0","29","0","0","0","0","0","Mitchell, Ryan P","89"
"JD","407","Torts","2984","UIC Law","17","47","18","8","3","0","0","0","0","0","0","0","0","0","0","1","Lasso, Rogelio A","94"
"JD","421","Civil Procedure II","2984","UIC Law","18","25","12","1","0","0","0","0","0","0","0","0","0","0","0","0","Kilborn, Jason J","56"
"JD","424","Const Law II","2984","UIC Law","21","25","7","1","0","0","0","0","0","0","0","0","0","0","0","0","Seng, Michael P","54"
"JPN","101","Elementary Japanese I","2714","Linguistics","18","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Changet, Mika Obana","24"
"KN","194","Beginning Yoga","2960","Kinesiology and Nutrition","11","3","3","5","0","0","0","0","0","0","0","0","0","0","0","0","Najdzin, Rachel Leigh","22"
"KN","194","Intro to Athletic Training","2960","Kinesiology and Nutrition","13","2","3","2","6","0","0","0","0","0","0","0","0","0","0","0","Jandek, Amy M","26"
"KN","251","Human Physiol Anat I","2960","Kinesiology and Nutrition","96","191","151","57","28","0","0","0","0","0","0","0","0","0","0","26","Kanan, Tomer","549"
"KN","396","Special Project","2960","Kinesiology and Nutrition","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Coumbe-Lilley, John Edward","27"
"KN","594","Adv Psch Injury and Recovery","2960","Kinesiology and Nutrition","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Coumbe-Lilley, John Edward","17"
"KOR","130","Korean Culture through Films","2714","Linguistics","20","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Kim, Hanae","22"
"LALS","229","Sociology of Latinos","2772","Sociology","8","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Juarez, Jennifer C","13"
"LAS","110","Experience UIC","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","46","1","0","Cook-White, Patrick William","47"
"LAS","110","Experience UIC","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","36","4","5","Silva, Sophia N","45"
"LAS","200","LAS Career Success","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","19","1","0","Drink, Shabree Briunna","20"
"HN","110","Foods","2960","Kinesiology and Nutrition","47","28","18","4","9","0","0","0","0","0","0","0","0","0","0","5","Lyles, Renea Michelle","111"
"HN","196","Nutrition","2960","Kinesiology and Nutrition","841","119","27","14","33","0","0","0","0","0","0","0","0","0","0","25","Oshita, Shayna Emily","1059"
"HN","201","Nutr, Phys Activ, &Hlth Assess","2960","Kinesiology and Nutrition","13","5","0","0","1","0","0","0","0","0","0","0","0","0","0","2","Straughan, Kirsten Annika","21"
"HN","318","Mechanisms of Chronic Disease","2960","Kinesiology and Nutrition","35","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Fantuzzi, Giamila","51"
"HON","101","Freshman Orientation Sem","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","0","Ishikata, Brandon","46"
"HON","121","Hon Core Ind & Soc / Creat Art","2310","Honors College","21","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Beverly, Phillip Adrian","22"
"HON","121","Hon Core Ind & Soc / Creat Art","2310","Honors College","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Martell, Mark R","24"
"HON","122","Hon Core Ind & Soc / World Cul","2310","Honors College","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kozlowska-Barrios, Anna","24"
"HON","124","Hon Core Past / Creat Arts","2310","Honors College","16","6","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Bui, Long B","24"
"HON","131","Hon Core Natural World / Past","2310","Honors College","21","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kobotis, Evangelos","24"
"HON","142","Honors Core Creative Arts","2310","Honors College","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Christian, Margena A","23"
"HON","142","Honors Core Creative Arts","2310","Honors College","21","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lewis, Jennifer V.","24"
"HON","201","Honors Seminar","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","0","Amiri, Leila","18"
"HON","201","Honors Seminar","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","1","Armstrong, Anne Rebecca","18"
"HON","201","Honors Seminar","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Gottleib, Nicole","19"
"HON","322","Honors Capstone","2310","Honors College","0","0","0","0","0","0","0","61","0","0","0","0","0","337","0","1","Burns-Howard, Kathryn","399"
"HPA","417","Quality Mgmt in Hlth Svces","2399","Health Policy & Administration","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Andersen, Adam M","28"
"HPA","567","Public Health Policy Analysis","2399","Health Policy & Administration","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chriqui, Jamie F.","12"
"IDS","270","Business Stats I BBA Online","2672","Information/Decision Sciences","17","9","5","0","2","0","0","0","0","0","0","0","0","0","0","0","Ozdogru, Unsal","33"
"IDS","400","Programming for Data Science","2672","Information/Decision Sciences","47","12","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Sanatizadeh, Aida","64"
"IDS","520","Info Infrastruc & Security","2672","Information/Decision Sciences","40","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Mohammed, Mustafa N","44"
"IDS","532","Intro to Operations Mgmt","2672","Information/Decision Sciences","42","28","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Sturt, Bradley E","72"
"IDS","594","Machine Learning Deployment","2672","Information/Decision Sciences","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tulabandhula, Theja","38"
"IPHS","594","Applied Research Design","2592","School of Public Health","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Jarpe-Ratner, Elizabeth","21"
"ISA","100","Freshman Seminar","2894","Arch, Design, & the Arts Admin","0","0","0","0","0","0","0","0","0","0","0","0","0","38","1","3","Tang, Lisa Weisi","42"
"ITAL","101","Elementary Italian I","2606","Hispanic and Italian Studies","5","4","4","2","2","0","0","0","0","0","0","0","0","0","0","2","Masciello, Clelia","19"
"JD","401","Exp Learning","2984","UIC Law","22","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Pica, Jason Anthony","32"
"JD","438","IP Licensing","2984","UIC Law","11","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","Noonan, Kevin Edward","16"
"KN","255","Anatomy Laboratory I","2960","Kinesiology and Nutrition","3","9","6","1","0","0","0","0","0","0","0","0","0","0","0","1","Kanan, Tomer","20"
"KN","372","Motor Control & Learning","2960","Kinesiology and Nutrition","19","17","17","7","1","0","0","0","0","0","0","0","0","0","0","1","Goelz, Lisa Gim Chin","62"
"KN","396","Special Project","2960","Kinesiology and Nutrition","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arbel, Vered","11"
"LALS","262","Latin Amer since 1850","2316","History","5","3","2","2","3","0","0","0","0","0","0","0","0","0","0","2","Evans, Kathryn Elizabeth","17"
"LALS","283","Latinos and Politics","2988","Latin American &Latino Studies","11","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Ramos, Mitzi","18"
"LAS","110","Experience UIC","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","48","0","0","Ethridge, Rachel","48"
"LAS","110","Experience UIC","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","45","1","2","LaLonde, Margaret","48"
"LAW","402","LSI","2984","UIC Law","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCain, Danielle Thomas","16"
"LAW","434","LSIV: Health Law","2984","UIC Law","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Flynn, Andrea","13"
"LAW","460","Family Law","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","1","Napoli, Joseph","41"
"LAW","484","Int'l Law","2984","UIC Law","6","16","6","1","0","0","0","0","0","0","0","0","0","0","0","3","Mock, William","32"
"LAW","532","Writing for Prac Law","2984","UIC Law","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lambertson, Andrew","10"
"MATH","088","Intermediate Algebra Workshop","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","68","19","3","Carpenter, Ryan","90"
"MATH","090","Intermediate Algebra","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","11","3","1","Owens, Bryson","15"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","153","91","75","28","19","0","0","0","0","0","0","0","0","0","0","12","Meyer, McKinley","378"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","27","15","14","3","1","0","0","0","0","0","0","0","0","0","0","4","Abramov, Rafail","64"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","11","3","4","0","2","0","0","0","0","0","0","0","0","0","0","4","Ash, William Ray","24"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","10","4","3","1","1","0","0","0","0","0","0","0","0","0","0","3","Nicholls, David Peter","22"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","5","6","3","6","0","0","0","0","0","0","0","0","0","0","0","3","Steenbergen, John","23"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","12","14","16","0","1","0","0","0","0","0","0","0","0","0","0","4","Kashcheyeva, Olga S.","47"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","5","6","11","1","0","0","0","0","0","0","0","0","0","0","0","0","Van Limbeek, Wouter","23"
"MATH","313","Analysis I","2610","Math, Statistics, & Comp Scnc","3","2","7","5","0","0","0","0","0","0","0","0","0","0","0","2","Sparber, Christof","19"
"MATH","571","Adv Topics In Algebraic Geom","2610","Math, Statistics, & Comp Scnc","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Coskun, Izzet","15"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","73","8","0","0","0","0","0","0","0","0","5","0","0","0","0","1","Ibrahim, Shahnaz","87"
"MBA","590","Web Analytics","2785","Business Administration Admini","10","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lundquist, Doug E","18"
"MBT","597","Master's Project Research","2614","Biomedical Science","0","0","0","0","0","0","0","28","0","0","0","0","0","1","0","0","Sidik, Khalifah B.","29"
"MCS","425","Codes & Cryptography","2610","Math, Statistics, & Comp Scnc","10","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Jones, Nathan","22"
"MDC","607","Block 7: Regulation & Repro","2718","Administration","0","0","0","0","0","0","0","0","0","0","178","0","0","0","0","0","Thomas, Dorian E","178"
"PCOL","595","Pharmacology Seminar","2494","Pharmacol & Regenerative Med","0","0","0","0","0","0","0","0","0","0","0","0","0","19","3","0","Karginov, Andrei","22"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","0","0","18","0","0","5","0","0","4","0","1","Thomas, Dorian E","28"
"PERI","620","Periodontics Clinic","2735","Periodontics","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Karateew, Edward Dwayne","12"
"PHAR","422","Fundamentals of Drug Action","2712","Pharmacy","70","34","29","0","12","0","0","0","2","0","0","0","0","0","0","2","Bruzik, Karol S","149"
"PHAR","565","Pharmacoeconomics and Payment","2712","Pharmacy","95","62","14","0","2","0","0","0","0","0","0","0","0","0","0","0","Byun, Margaret Hae Young","173"
"PHIL","100","Intro to Philosophy","2637","Philosophy","12","16","5","4","7","0","0","0","1","0","0","0","0","0","0","2","Sinkler, Georgette","47"
"PHIL","102","Introductory Logic","2637","Philosophy","10","6","5","3","0","0","0","0","1","0","0","0","0","0","0","1","Kloha, Taylor Ann","26"
"PHYS","131","Physics for Life Sciences I","2354","Physics","25","24","28","9","2","0","0","0","0","0","0","0","0","0","0","7","Ugalde, Claudio","95"
"PHYS","401","Electromagnetism I","2354","Physics","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Yee, Ho-Ung","15"
"PMPR","390","Spec Project in Pharm Pract","2967","Pharmacy Practice","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gimbar, Matthew George","14"
"PMPR","618","Advanced Community Pharmacy","2967","Pharmacy Practice","16","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Allen, Sheila Mary","18"
"POLS","120","Intro to Political Theory","2734","Political Science","53","13","2","1","3","0","0","0","0","0","0","0","0","0","0","0","Moruzzi, Norma Claire","72"
"POLS","184","Intro International Relations","2734","Political Science","49","34","5","3","3","0","0","0","0","0","0","0","0","0","0","5","Floros, Katharine","99"
"POLS","202","Civil War: Comparative Perspec","2734","Political Science","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Feldmann, Andreas","16"
"POLS","209","Latinos and Politics","2988","Latin American &Latino Studies","14","10","0","1","2","0","0","0","2","0","0","0","0","0","0","0","Ramos, Mitzi","29"
"POLS","232","Politics in Korea","2734","Political Science","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Choi, Seung Whan","14"
"POLS","329","Sem on Amer Govt&Politics","2734","Political Science","24","3","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Fagan, Edward James","31"
"PPOL","210","Introduction to Public Policy","2694","Pub Policy, Mgmt, & Analytics","20","8","2","3","0","0","0","0","0","0","0","0","0","0","0","1","Watson, John S","34"
"PSCH","312","Social Psychology","2885","Psychology","106","25","13","3","1","0","0","0","1","0","0","0","0","0","0","1","Littman, Rebecca","150"
"PSCH","343","Stat Methods in Behav Sci","2885","Psychology","39","22","10","3","1","0","0","0","0","0","0","0","0","0","0","2","Demos, Alexander","77"
"PSCH","350","Sensation and Perception","2885","Psychology","44","32","25","9","9","0","0","0","0","0","0","0","0","0","0","13","Salles, Angeles","132"
"PSCH","381","Psch of Interviewing","2885","Psychology","6","16","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Smith, Lauren Tiffany","25"
"PSCH","584","Pract: Clinical Trainees","2885","Psychology","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","Szerszen, Jenna Rowen","35"
"PSCI","425","Colloquium Lecture Series","2440","Pharmaceutical Sciences","13","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Nitiss, John L","20"
"PT","633","Neuromuscular Dysfunction I","2827","Physical Therapy","17","36","0","0","0","0","0","6","0","0","0","0","0","0","0","0","Girolami, Gay Lina","59"
"PUBH","110","Global Societies","2687","Public Health Undergrad Prog","54","9","5","0","0","0","0","0","3","0","0","0","0","0","0","4","Caldwell, Jennifer","75"
"PUBH","120","Study of Disease and Epidemics","2687","Public Health Undergrad Prog","74","31","14","0","0","0","0","0","22","0","0","0","0","0","0","9","Arguelles, Lester","150"
"RELE","616","Radiology","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","Thomas, Dorian E","6"
"JD","470","Inc Tax","2984","UIC Law","5","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","Kennedy, Kathryn J","15"
"JD","518","Info Law, Policy and Privacy","2984","UIC Law","10","17","8","0","0","0","0","0","0","0","0","0","0","0","0","0","Robinson, Randolph A","35"
"KN","152","Intro to Exercise Phys & Hlth","2960","Kinesiology and Nutrition","63","58","29","11","15","0","0","0","0","0","0","0","0","0","0","9","Hibbing, Paul R","185"
"KN","245","Exercise Programming & Instruc","2960","Kinesiology and Nutrition","42","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schmidt-McNulty, Tina","63"
"KN","261","Applied Musculoskel Anatomy","2960","Kinesiology and Nutrition","6","11","12","3","0","0","0","0","0","0","0","0","0","0","0","1","Hamstra-Wright, Karrie Lynn","33"
"KN","441","Muscle Physiology","2960","Kinesiology and Nutrition","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Blackburn, Brian Keith","20"
"KN","495","Senior Seminar","2960","Kinesiology and Nutrition","45","14","8","1","3","0","0","0","0","0","0","0","0","0","0","0","Miller, Joshua","71"
"KN","500","Evidenced-Based Practice","2960","Kinesiology and Nutrition","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cienfuegos Muzard, Sofia","16"
"KOR","103","Intermediate Korean I","2714","Linguistics","9","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Kim, Hanae","16"
"LALS","105","Intro to Mex Studies","2988","Latin American &Latino Studies","36","6","3","0","11","0","0","0","0","0","0","0","0","0","0","4","Roa, Cristian","60"
"LALS","266","Modern Mexico","2316","History","3","21","4","5","6","0","0","0","0","0","0","0","0","0","0","9","Gonzalez, Fredy","48"
"LAS","110","Experience UIC","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","43","5","0","Bambenek, Nathanael","48"
"LAS","110","Experience UIC","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","46","0","2","Wier, Justin Robert","48"
"LAS","200","LAS Career Success","2410","LAS Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","40","3","1","Herrera, Elizabeth","44"
"LAW","460","Family Law","2984","UIC Law","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vazquez, Lucesther","27"
"LAW","536","Criminal Pro: Investigation","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","1","Mundy, Hugh M","90"
"LAW","541","Sales Transactions","2984","UIC Law","13","18","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Lousin, Ann M","36"
"MATH","090","Intermediate Algebra","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","24","3","2","Kruzan, Katherine Grace","29"
"MATH","110","College Algebra","2610","Math, Statistics, & Comp Scnc","92","95","78","47","26","0","0","0","2","0","0","0","0","0","0","30","Pourarian, Shokouh","370"
"MATH","182","Emerg Schol Workshop/Calc II","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","0","0","0","14","1","3","Gintz, Michael","18"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","7","7","2","3","2","0","0","0","0","0","0","0","0","0","0","2","Furman, Alexander","23"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","19","22","2","0","0","0","0","0","0","0","0","0","0","0","0","3","Saia, Frederick Vincent","46"
"MATH","294","Spec Topics: ESP WKSP Math 215","2610","Math, Statistics, & Comp Scnc","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Zhou, Kevin H","12"
"MATH","552","Algebraic Geometry I","2610","Math, Statistics, & Comp Scnc","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Coskun, Izzet","11"
"MBA","500","Corporate Strategy","2785","Business Administration Admini","26","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ibrahim, Shahnaz","30"
"MBT","511","Statistics Biotech Research","2614","Biomedical Science","20","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Wolf, Brian David","23"
"MBT","535","Biomedical Implants","2614","Biomedical Science","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mathew, Mathew","10"
"MCS","320","Intro to Symbolic Computation","2610","Math, Statistics, & Comp Scnc","5","4","11","3","0","0","0","0","0","0","0","0","0","0","0","1","Adrovic, Danko","24"
"DES","240","Visualization I","2895","School of Design","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Rynkiewicz, Jacob","11"
"DES","255","Integrative Design Studio I","2895","School of Design","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Jefferson Dakota","15"
"DES","330","Industrial Design IV","2895","School of Design","6","8","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Jang, Sung B","16"
"DES","330","Industrial Design IV","2895","School of Design","6","5","1","1","0","0","0","0","1","0","0","0","0","0","0","0","O'Keefe, Thomas Joseph","14"
"ECE","294","Special Topics in ECE","2949","Electrical & Computer Engr","8","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","11"
"ECE","499","Prof. Development Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","44","1","1","Kosmach, James","46"
"ECON","111","Freakonomics","2525","Economics","75","26","17","0","3","0","0","0","0","0","0","0","0","0","0","6","Tzachrista, Foteini","127"
"ECON","120","Principles of Microeconomics","2525","Economics","269","142","89","52","42","0","0","0","2","0","0","0","0","0","0","14","Ahundjanov, Behzod","610"
"ECON","342","Regional Economics","2525","Economics","4","3","5","0","1","0","0","0","0","0","0","0","0","0","0","1","Persky, Joseph Jacob","14"
"ED","200","Educ Policy Foundations","2208","Education","16","20","9","1","1","0","0","0","0","0","0","0","0","0","0","1","Danns, Dionne A","48"
"ED","200","Educ Policy Foundations","2208","Education","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Saltman, Kenneth Jeffrey","20"
"ED","425","CIA Urban Sec Classroom","2208","Education","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Pitcher, Mary Ann","28"
"EDPS","530","Urban Higher Education Seminar","2835","Educational Policy Studies","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sima, Celina","10"
"EDPS","557","Developing Org and Leadership","2835","Educational Policy Studies","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Cosner, Shelby A.","16"
"EDPS","592","Prof Career Training in EDPS","2835","Educational Policy Studies","24","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Barron, Cynthia K","25"
"ELSI","011","Reading/Writing 1, IEP","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","5","8","0","Jacob, Rachel S","13"
"ELSI","048","Live, Learn, Grow: Bridge","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","0","Duke, Trischa Beth","18"
"ELSI","049","Live Learn Grow:Learning Track","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","9","4","0","Bonarek, Rebecca L","13"
"ENGL","159","Academic Writing Workshop","2492","English","11","7","5","5","6","0","0","0","0","0","0","0","0","0","0","2","McShane, Heather Ann","36"
"ENGL","160","Academic Writing I","2492","English","15","4","2","0","3","0","0","0","0","0","0","0","0","0","0","0","Arruda, Margo Lynn","24"
"ENGL","160","Academic Writing I","2492","English","12","9","10","2","14","0","0","0","0","0","0","0","0","0","0","0","Imran, Zara","47"
"ENGL","160","Academic Writing I","2492","English","13","3","2","1","2","0","0","0","0","0","0","0","0","0","0","2","McKearin, Cheryl Hitosis","23"
"ENGL","160","Academic Writing I","2492","English","24","8","4","3","7","0","0","0","0","0","0","0","0","0","0","1","Nordle, Ryan","47"
"ENGL","161","Academic Writing II","2492","English","14","6","1","0","1","0","0","0","0","0","0","0","0","0","0","2","Boulay, Katherine","24"
"ENGL","161","Academic Writing II","2492","English","33","6","8","1","11","0","0","0","0","0","0","0","0","0","0","2","Brand, Mark Robert","61"
